"uniqueid","caseid","yearcase","wave","party_survey","party_elected","region","age","female","elecsys","pplist","parlame","parlsys","fidelit","munelec","concurr","needmps","needmps2","needmps_all","abusemp","presinf","colig","cprep","cppol","cplimit","cpurnas","cpfisio","cpcorr","cpslow","cpmps","cpcenter","cpswitch","cpgovern","cpcands","cpparl","impinst","dilemma","coalperc","believe","demands","imptmin","efforts","exparea","expmin","promise","pporg","econaid","success","nocomp","bases","elecamp","famtrad","carisma","expel","expel2","expel_all","others","ppswitch","ppswitc2","ppswitch_all","execut","clients","clients2","clients_all","ppvsreg","prescand","govcand","plenario","defideo","visitas","visitas2","visitas_all","pedidos","pedidos2","pedidos_all","destpp","destpp2","destpp_all","pork","pork2","pork_all","destcn","destcn2","destcn_all","entidade","entidad2","entidade_all","local","local2","local_all","boletins","tvradio","discplen","votplen","intbill","amend","speaker","commiss","execpp","talkmil","fedbur","locbur","press","civsoc","mtsarney","mtcollor","favors","position","redtape","account","timevtr","timepref","timebill","timemisc","sarney","collor","itamar","cardoso1","cardoso2","lula","congress","partysys","coalgood","presscn","psdbpt","terms","pds1980","pmdb1980","pp1980_80","pdt1980","pt1980","ptb1980","outro1980","np1980","arena1966","mdb1966","outro1966","np1966","vereador","depest","senador","depfed","prefvice","govvice","ministro","secest","family","elei1990","occup","dempmdb","dempfl","dempds","dempsdb","demprn","dempdt","demptb","dempt","dempl","dempcdb","dempdc","dempcb","dempsb","dempstu","econdev","socord","demcons","ffaaint","ffaadem","mindef","minciv","extsni","lrclass","lrpmdb","lrdem","lrpcb","lrpcdob","lrpdc","lrpds","lrpdt","lrpfl","lrpl","lrpp","lrpp_ppb","lrppr","lrpps","lrpr","lrprn","lrpsb","lrpsd","lrpsdb","lrpsol","lrpstu","lrpt","lrptb","lrprb","lrsd","lrpsc","lrpros","lrrede","lrptn","lrpv","lrsarney","lrcollor","lritamar","lrfhc","lrlula","lrdilma","lrtemer","econlmr","gov2006","pres2006","vot1989_1","vot1989_2","renda","renda_5","inicpriv","inicpriv_5","govresp","govresp_5","concorr","concorr_5","getrich","getrich_5","trabvida","trabvida_5","enviro","saude","edfund","edsuper","infra","socpol","fiscal","flforpol","flallies","flviolence","fljudicial","flregulate","flrace","flpolref","flpreviden","flantipov","flanticorr","flgovrel","flsociety","flmonetary","dlforpol","dlallies","dlviol","dlinfra","dlrace","dlantpov","dlgender","dltecno","dlcorrup","dlgovrel","dlfiscal","dlcivsoc","dlmonet","dlhrmil","dlpetro","fpallies","fpecdev","fpinteg","fpauth","fpoecd","fpoecd2","fpoecd_all","china","onuseg","brfdi","bndes","cotaafro","cotrenda","casament","aborto","cotamulheres","tengoal1","tengoal2","currentgoal1","currentgoal2","othergoal1","othergoal2","bfpobre","bfpref","bfbase","bflula","bfmywin","polpop","polsocmed","polcong","polmedia","pcfiscal","pcinterv","pcredist","pcvalues","pm4","pm12","czideo2013","czideose2013","czideo","czideo.se","pweight","cites","amends","approved","econlmr1990","mnclmr","agrlmr","lrlmr","diap","kinzo","reldisc","absdisc","econdiap","ideodiap","presdiap","bcdiap","jurodiap","evangel","diapstar","diaphist"
6123,136,2013136,2013,15,15,4,8,0,2,1,1,NA,0,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-999,NA,NA,5,1,NA,NA,3,-999,2,NA,NA,NA,NA,NA,5,2,NA,4,2,NA,3,1,NA,4,2,NA,4,2,NA,5,2,NA,5,2,NA,5,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,-999,4,-999,NA,-999,NA,NA,-999,NA,NA,NA,-999,NA,-999,-999,NA,-999,-999,-999,-999,NA,-999,-999,NA,NA,NA,NA,NA,NA,-999,8,9,6,6,1,2,NA,2,NA,NA,NA,NA,7,4,2,1,8,4,2,1,10,5,4,2,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,4,3,3,3,3,4,4,4,3,3,4,4,NA,NA,NA,NA,NA,2,2,1,5,2,5,2,4,5,-999,NA,1,3,2,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,-0.24047108,0.28746876,-0.307840731587351,0.0984709368503715,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7094,94,2013094,2013,15,15,2,6,0,1,1,2,NA,0,NA,NA,NA,3,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,5,1,NA,NA,3,-999,2,NA,NA,NA,NA,NA,5,2,NA,3,1,NA,3,1,NA,4,2,NA,3,1,NA,4,2,NA,4,2,NA,3,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,-999,-999,NA,-999,NA,NA,-999,NA,NA,NA,-999,NA,-999,-999,NA,-999,-999,-999,-999,NA,-999,-999,NA,NA,NA,NA,NA,NA,-999,5,5,6,6,4,4,NA,1,NA,NA,NA,NA,6,3,6,3,7,4,3,2,5,3,6,3,1,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,3,3,3,3,4,3,3,2,2,4,4,NA,NA,NA,NA,NA,3,-999,3,3,3,5,4,5,3,3,NA,3,1,2,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0.46444562,0.4286691,0.0301553206080258,0.419879918255901,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7104,104,2013104,2013,15,15,3,2,0,3,1,1,NA,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,4,1,NA,NA,5,1,2,NA,NA,NA,NA,NA,4,2,NA,3,1,NA,4,2,NA,2,1,NA,4,2,NA,4,2,NA,2,1,NA,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,9,NA,3,NA,NA,3,NA,NA,NA,8,NA,3,9,NA,4,5,6,1,NA,5,7,NA,NA,NA,NA,NA,NA,3,8,8,4,5,4,4,NA,2,NA,NA,NA,NA,2,1,2,1,5,3,1,1,10,5,8,4,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,3,3,3,3,3,3,3,2,2,2,3,2,3,NA,NA,NA,NA,NA,2,2,3,1,4,5,5,5,3,5,NA,1,4,3,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0.2144655,0.19331799,-0.0259143606893586,0.0980523548755363,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
3070,137,2013137,2013,15,15,2,10,0,2,2,1,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-999,NA,NA,3,-999,NA,NA,3,-999,2,NA,NA,NA,NA,NA,5,2,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,3,1,NA,4,2,NA,3,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,5,-999,NA,-999,NA,NA,-999,NA,NA,NA,-999,NA,-999,-999,NA,-999,-999,-999,-999,NA,-999,-999,NA,NA,NA,NA,NA,NA,-999,5,-999,5,5,9,10,NA,1,NA,NA,NA,NA,10,5,10,5,5,3,10,5,1,1,10,5,1,5,5,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,1,1,1,2,-999,2,1,1,1,1,2,1,1,1,NA,NA,NA,NA,NA,3,-999,1,3,4,4,3,3,3,3,NA,1,2,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.28919661,1.0206484,0.850439923929207,0.254304674463935,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7071,71,2013071,2013,15,15,2,8,0,1,1,2,NA,0,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,2,NA,NA,4,1,2,NA,NA,NA,NA,NA,5,2,NA,4,2,NA,4,2,NA,5,2,NA,4,2,NA,5,2,NA,5,2,NA,3,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-999,9,8,NA,1,NA,NA,1,NA,NA,NA,8,NA,1,8,NA,1,8,8,1,NA,6,8,NA,NA,NA,NA,NA,NA,8,9,6,8,8,4,5,NA,2,NA,NA,NA,NA,1,1,5,3,8,4,1,1,10,5,5,3,2,4,4,4,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-999,2,3,3,3,3,3,3,-999,3,3,3,4,-999,NA,NA,NA,NA,NA,-999,-999,4,3,5,4,1,1,5,1,NA,3,1,3,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0.28995529,0.26240402,0.0886831708808886,0.0856220776374213,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7066,66,2013066,2013,15,15,2,1,0,-999,1,2,NA,-999,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,NA,NA,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,2,NA,NA,1,2,-999,NA,NA,NA,NA,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-999,-999,-999,NA,-999,NA,NA,-999,NA,NA,NA,-999,NA,-999,-999,NA,-999,-999,-999,-999,NA,-999,-999,NA,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999,-999,-999,NA,1,NA,NA,NA,NA,3,2,1,1,2,1,1,1,10,5,5,3,2,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,NA,NA,NA,NA,NA,3,-999,2,2,2,5,4,4,4,2,NA,1,2,4,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-999,-999,-999,-999,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7087,87,2013087,2013,15,15,3,9,1,2,1,1,NA,0,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,2,2,NA,NA,3,-999,2,NA,NA,NA,NA,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,NA,-999,-999,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,NA,NA,NA,NA,4,5,5,NA,5,NA,NA,5,NA,NA,NA,5,NA,5,5,NA,5,5,5,1,NA,5,5,NA,NA,NA,NA,NA,NA,5,5,5,5,5,5,5,NA,1,NA,NA,NA,NA,1,1,1,1,10,5,1,1,-999,-999,10,5,1,4,5,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,4,5,5,5,4,3,4,3,4,2,4,2,NA,NA,NA,NA,NA,2,2,-999,2,5,5,5,5,5,4,NA,3,4,-999,-999,-999,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-999,-999,-0.79114985,0.58715707,-0.626152574989609,0.483116625270109,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3
7010,10,2013010,2013,15,15,4,5,0,2,2,1,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-999,NA,NA,5,1,NA,NA,5,1,3,NA,NA,NA,NA,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-999,6,9,NA,4,NA,NA,6,NA,NA,NA,9,NA,7,7,NA,4,8,6,1,NA,4,7,NA,NA,NA,NA,NA,NA,1,7,7,5,5,5,5,NA,2,NA,NA,NA,NA,6,3,1,1,6,3,1,1,3,2,3,2,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,4,2,3,3,3,4,3,NA,NA,NA,NA,NA,3,-999,2,3,4,5,5,5,5,3,NA,1,3,4,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,-0.021982523,0.24165374,-0.130803053724263,0.12071766818532,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
4100,20,2013020,2013,15,15,4,9,0,2,1,1,NA,1,NA,NA,NA,3,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,NA,4,1,NA,NA,4,1,3,NA,NA,NA,NA,NA,5,2,NA,3,1,NA,3,1,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,-999,8,NA,1,NA,NA,3,NA,NA,NA,-999,NA,3,6,NA,4,8,6,1,NA,2,7,NA,NA,NA,NA,NA,NA,3,9,8,5,7,4,4,NA,1,NA,NA,NA,NA,5,3,3,2,8,4,2,1,9,5,5,3,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,5,3,3,3,3,5,3,4,3,-999,4,4,NA,NA,NA,NA,NA,4,1,3,1,5,4,4,5,3,1,NA,1,3,3,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,-0.30424803,0.14481194,-0.294531182604148,0.0789087809435575,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,5
7138,138,2013138,2013,15,15,2,9,1,2,1,1,NA,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,2,NA,NA,1,2,2,NA,NA,NA,NA,NA,5,2,NA,5,2,NA,5,2,NA,5,2,NA,5,2,NA,5,2,NA,5,2,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,-999,9,5,NA,5,NA,NA,5,NA,NA,NA,5,NA,5,5,NA,5,5,5,5,NA,7,5,NA,NA,NA,NA,NA,NA,5,7,6,6,6,8,8,NA,2,NA,NA,NA,NA,1,1,1,1,10,5,1,1,6,3,1,1,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,3,4,4,2,3,3,3,3,2,2,3,NA,NA,NA,NA,NA,1,2,1,5,1,5,3,3,1,5,NA,1,2,2,4,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0.24855909,0.8808049,-0.177760490261729,0.605771700570281,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7095,95,2013095,2013,15,22,3,8,0,2,1,2,NA,1,NA,NA,NA,3,-999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,1,2,NA,NA,5,1,2,NA,NA,NA,NA,NA,5,2,NA,4,2,NA,4,2,NA,4,2,NA,4,2,NA,5,2,NA,4,2,NA,5,4,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,8,-999,-999,NA,-999,NA,NA,-999,NA,NA,NA,-999,NA,-999,-999,NA,-999,-999,-999,-999,NA,-999,-999,NA,NA,NA,NA,NA,NA,-999,7,8,4,4,4,2,NA,1,NA,NA,NA,NA,3,2,1,1,5,3,1,1,10,5,1,1,2,3,4,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,4,3,4,3,4,2,2,2,4,4,-999,NA,NA,NA,NA,NA,3,-999,1,3,3,3,-999,2,3,3,NA,1,3,4,3,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1.9407438,0.17360649,0.856280358676482,0.141914012722736,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7002,2,2013002,2013,15,15,1,5,0,3,1,2,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,NA,5,1,NA,NA,5,1,3,NA,NA,NA,NA,NA,-999,-999,NA,2,1,NA,4,2,NA,4,2,NA,5,2,NA,4,2,NA,4,2,NA,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,7,5,10,NA,1,NA,NA,2,NA,NA,NA,10,NA,2,9,NA,4,10,3,1,NA,2,8,NA,NA,NA,NA,NA,NA,5,4,-999,-999,5,4,4,NA,1,NA,NA,NA,NA,1,1,1,1,10,5,1,1,10,5,1,1,2,4,4,-999,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,3,3,3,4,4,5,4,3,-999,4,3,NA,NA,NA,NA,NA,1,2,1,4,4,1,1,4,4,3,NA,1,3,4,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1.0794045,0.24928759,0.394131719669456,0.0886037726971981,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
5073,65,2013065,2013,15,15,5,7,0,2,1,2,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,-999,-999,NA,NA,4,1,2,NA,NA,NA,NA,NA,5,2,NA,4,2,NA,4,2,NA,5,2,NA,4,2,NA,4,2,NA,4,2,NA,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,5,5,8,NA,4,NA,NA,4,NA,NA,NA,6,NA,6,7,NA,4,5,8,2,NA,4,6,NA,NA,NA,NA,NA,NA,5,7,7,6,7,4,5,NA,2,NA,NA,NA,NA,5,3,3,2,6,3,2,1,8,4,3,2,1,4,4,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,2,3,3,3,4,3,4,2,4,3,3,3,4,NA,NA,NA,NA,NA,3,-999,2,4,4,2,4,4,3,4,NA,1,3,3,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,-0.080855586,0.20922224,-0.204774593536755,0.123439649568398,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
7009,9,2013009,2013,15,15,4,5,0,2,1,2,NA,0,NA,NA,NA,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,3,-999,NA,NA,1,2,3,NA,NA,NA,NA,NA,3,1,NA,2,1,NA,4,2,NA,3,1,NA,5,2,NA,4,2,NA,3,1,NA,4,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,5,5,10,NA,2,NA,NA,4,NA,NA,NA,9,NA,4,9,NA,2,7,8,1,NA,3,8,NA,NA,NA,NA,NA,NA,4,10,9,7,6,3,3,NA,2,NA,NA,NA,NA,5,3,3,2,5,3,3,2,8,4,5,3,2,4,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,-999,4,4,5,3,4,3,3,3,3,4,4,NA,NA,NA,NA,NA,3,-999,3,2,4,4,2,4,1,5,NA,1,2,1,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.065595731,0.12561582,-0.097632087942133,0.0715000724352741,0.958300958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
